Colistin_0.8ugml,Ethanol_5.,Gentamycin_0.8ugml,Gentamycin_4ugml,Gentamycin_8ugml,Imipenem_0.1ugml,LB_,LBBlood_5.,LBUrine_5.,pH_8,pH_9,Colistin_4ugml,Colistin_8ugml,EDTA_0.1mM,EDTA_0.5mM,EDTA_1mM,Imipenem_0.5ugml,Imipenem_1ugml,Indole_1mM,RPMI_1,pH_5,pH_6,Aceticacid_0.7mM.1,Aceticacid_0.7mM,Aceticacid_1mM,Aceticacid_5mM,Bleach_1.,Chloramphenicol_1.6ugml,Chloramphenicol_8ugml,DMSO_1.,Ethanol_1.,M9_GLUCOSE,Methanol_1.,Methanol_5.,Propanol_1.,TWEEN20_0.8.,TWEEN20_0.8..1,TWEEN20_1.5.,Tetracycline_0.8ugml,Ceftazidime_0.2ugml,Ceftazidime_1ugml,Ceftazidime_2ugml,Ciprofloxacin_0.05ugml,Ciprofloxacin_0.25ugml,Ciprofloxacin_0.5ugml,LB_2,UV_12sec,UV_24sec,UV_6sec
23506,107766,8567,0,3266,34240,197729,14909,182749,35747,85480,0,0,16907,54151,15768.5,7147,6607,1387.5,0,50768,80433,192762,154912,108994,130650,3827.5,57138,0,117273.5,109144,0,101455,180938.5,61436,55864,41202,74520,79433,259382,193535,167775.5,298272,243169,204373,237089,116486,7315,313205
0,41135.5,10413,0,7582,8359,385427,5250.5,114004,1840,38360.5,68667.5,24763,123369,27143,0,37801,0,9765,16627,146301,183128,149146.5,149146.5,149664.5,166147,45318,278137,192365,158652,57227,6929,201210,244778,98925,243672.5,243672.5,253677,78617,348890,331373,221656,321136,342550,290048.5,445964,325644,324495.5,197612
51944,75780,159468,126236,166400,116892,189632.5,39707,109527,104666,31844,0,0,24204,8419,6134,16123,18343,6418,0,29590,59228,149164.5,135801,131439,80451,67781,110321.5,40287,83912.5,122772.5,48845,162017,122098.5,189270,103137.5,95757,91545.5,101920,281887.5,234078.5,243432,279374.5,309431,290933.5,250032,123819,291805.5,158997
115915,85602,166222,182760,205918,95162.5,125449.5,49056,112805.5,91691,58126,111009,101146.5,103277,36448,17070.5,110640,111676,78025,74090,122156,114915,84027.5,73213,116950.5,53885,64582,62428,4045,66793,92198,30492,97127,69045.5,109358,114050,115461,106472,96422,190524,180662,196353.5,182817,192569,226116,149180,0,129489,0
121854,89291,171494,159983,207997,102812,147269,55512.5,111881,100515,67603,125493,116530.5,88724,31409,18185,99671,92336,65878,85176,112236,129211,100304.5,98103,113559,73337,106235,92341,6235,93297.5,107499,62247,109879,84708,127126,124888.5,123553,126801,125072,229656,246072.5,256112,248304,255755,286160.5,216566.5,0,0,21101
161888,99676,172896,68641,20096,124784,138295.5,63649.5,122117.5,101786,81093,103615,0,126213,44314,34826,123291,90591.5,89580,109451,103162,106009,128322,128322,111457,66862,89713,145322,77925,101175.5,99018,71229,138479,113628.5,112338,135963,127052,131240,127615,231964,257827,239346,238101,246362.5,291034.5,207283.5,130192,94402.5,194731.5
121347,85481,126096.5,138173,188962,108044,149549,56253.5,115164,97379,65451.5,103048,47867.5,86023,21058,19166,100368,78098,60877,73464,104679,120333,85874.5,82032,97954,58616,51268,66971,0,66468,69971,29620,99323,64367,91951,95327.5,86651,104451,88767,217538,237071,265306,220686.5,243229.5,271898,189788,0,0,4818
110814,122157,147356.5,177355,255537,127164,215306,73616,172798,120834,59231,160934.5,118483,133160,43380,46921,126341,113620.5,79341,85228,152129,143593,122888.5,128223,151023,74319,114646,161178,77698,133085,128536,93837,165999.5,112026,146475,139845.5,149199,162547,161738,309489,311457,305536,301519,324911,347094.5,283862,227082.5,207184,260625
173193,163657.5,126427,43227,38236,173405,219221,97715.5,120914,108748,73942,205378,162098.5,173514,98869,81576.5,130750,117517,117149,105040,229649.5,146021,129659,129659,170666.5,100451,137936,68347,0,140863,157391,74314,158569,164965,167959.5,160176,168270,142034,51466,343628.5,352228,400923.5,344144.5,349735,334225,346071,301709,289062.5,283111.5
207114,158088.5,187481,132696,47375,185947,216916,85705,149001.5,115483,105007,153811,141216,150823,50564,61240.5,171580,147952,89528,107026,137958,157069.5,134839,141627,181610,99880.5,130219,167913,82226,130650,158648,119328,157768.5,138321,172811,121662.5,127677,159263,190032,342618,323254.5,349036,319049,318519,378059.5,307295,270806,272464,302619
92850,58575,84451.5,103138,78012,57270,75411,23034.5,52600.5,58226,36004,69842,66956.5,39000,21194,28802,70342.5,52587,50332,37090,54056,39998,60856.5,65078,42232,34072,44243,77780,45321,41018,33018,26995,57993,46017,27714.5,61870.5,65066,52130,75901,105641,102014,151116,106841,110704,129689,109766,5878,0,0
119146,84844,140066.5,146076,169164,100597.5,118263,44556.5,78572,82504,37925,204209.5,198045.5,80530,48095,37677,153121,177237.5,115610.5,81479,134338,128764,90011.5,90583,132712.5,63245,109346,27777,2169,102702,114139.5,55229,122906.5,127192,102850,130693,135050,110857,160120,162102,191938,213114,175944,178985,184929,166078,62999.5,29022,91869
213685,146101,199045,236487,245904,184685.5,164553,87262,157875.5,141197,115626.5,56389,0,133073,58529,36650.5,126422,142603.5,114266,75536,91352,83478,70919,65146,74611,18063,58450,99063,15461,68139.5,55733,11169,83537,88643,82586,83455.5,83455.5,80599.5,103279,198900,184850.5,247212,169811.5,233030,262791,164250.5,13812,0,39520
98078,56561,129343.5,115014,112435,79859.5,162513,53871,64964,56691,40319,157796,125087.5,105814,42472,46749,109644,111365,79715,53150,88976,134337,105142,115297,142509,92124,116353,106717,39612,86697.5,140170,80815,135673,96165,126196,81525,85415,99795,160063,294799.5,284719,310092.5,279040,292419,347321,267089,182092,207197.5,224563
190272,146347,129398,53934.5,53638,174208,162523,76528.5,98269,118588,82185,191338.5,142536.5,168963.5,111705,47222,91785.5,103184,143457,106654,305101,152152,143802,154076,172718.5,74414,165534,113711,7239,106283,181222,88966,118140,116317,218296,85912.5,104981,181827,52890,237187,183496.5,250533.5,182050,0,0,275419,185669,30718,193933.5
93316,75941,130567.5,115923,153623,59553.5,91815,31881.5,68901,82196,49844,60688.5,60843.5,85836.5,43250,41277,109687.5,118016,62297,92384,107031,88129,58453.5,63241,98409,48381,85882,97344,84926,72168.5,88319,36746,73575,79277,104435,116042,114317.5,96066,121625,115782,105266,135703.5,103075,125168,142237.5,102354,88356,106553,69375
137425,105587.5,193737.5,35243,58716,139405,205274,53574.5,140517,156456,91061,166471.5,122768.5,124111,77098,30877.5,124813,117967,81614,101521,200248.5,139077,85961,88650,149301,37725,86647,107463,99224,59239,131396,93916,113519,82950,125848,97647.5,97647.5,89346,182748,306097,311100.5,313269,292329,319524,317358.5,242912,261290,269606.5,232502
229130,155579,207780,200693,224671,233075.5,195676,72245,180508.5,151200,133049,193739.5,129617,154512,88207,81012,212126,260298,103379,57716,134866,120909,95318.5,91558,106709,53469,52070,161110,103146,81018,90406,41005,113083.5,102128.5,108020,96325,100259,96478,139873,188767,218924,297050,260167,245009.5,291003.5,215547,57058,0,82290.5
154653,62565.5,136649,186680,182968,116091,72867.5,60514.5,99260,94364,33981,87565.5,41261,55492,6833,10945.5,86383,117949,66489,17505,80973,76460,50922,48510,40353,30106,14523,12098.5,0,33589.5,40072,830,58226.5,43051,33322,13653.5,16907,18636,13193.5,32104,46543,42145,50406.5,37281,53239,48907,0,0,0
191597,132225,176958,185668,208606,171694,188269.5,78671,157220.5,134497,97958,135730,131807.5,134150,38962,42026.5,161203,124736,69832,118049,134555,110530,89373.5,87318,107591.5,46816,52115,111481,36182,90302.5,108637.5,50236,113518.5,96065,106406.5,103660,102514,99557.5,112041,241700,247873.5,249871,198522.5,133762,226033,262701,20204,0,56511
0,354814.5,37341.5,0,0,2136,337970,70775.5,63963,32604,86263.5,306457,158546.5,257360,141739,106520,158954.5,164799.5,236719,162277,171704,194026,270361,250187,350129.5,205467,277133,200820,39887,278456,209961.5,140909,278075,333233,323298,351011,348949,306118,352464,673038,698828,706361.5,547000,51915,0,540625,575770,664132,701595.5
176581,133488,180247,83215,50459,169499,143524,78425,121702,117295,90031,163722,100060,134520,79763,54419,154919,171151,135590,85903,181517,165599,93280,90346.5,100072,54272.5,117699,41389,0,82327,108972,84798,104257,110633,113117,105991.5,105991.5,96523,122416,172695,182354,203506.5,169404.5,174193.5,199681,174418,164367,188521.5,168376.5
209809,141703,172987.5,42490.5,24418,174075.5,207341,72097,148715,146054,98581,195043,145765,131551,88596,48191.5,120392,116087,141340,110255,163859,169407,128486.5,128486.5,216939,110283,178670.5,74224.5,2502,125219,163680,110089,152262,146680.5,192994,158832,158832,160139,77551,198011,205026,220428,204427,47625,41423,226779.5,236662.5,249171.5,184211
160518,135364.5,58279,0,20371,106896,147369,53233.5,136448,115925,90426,45821,0,174140.5,57325,48687,2117,12725.5,89176,4579,178259,159298,74811,76828.5,128233.5,32041.5,40774,26885.5,0,78343,81794,0,98351,82155,117545,82616.5,85518,81156,23516,208504,239825,178866,232343,4655.5,0,230347,171429,212014,61557
40561,76832.5,29880.5,12200,14263,51895,102690,26141.5,77546,89861,73299.5,75261.5,38695.5,74413,33923,5334,59376.5,31044,57775,70189,106263,109762,71199.5,76108,116832,50050,92463,8564,72022,83297,90712,43522,99006.5,86865,107656,80981,89259,86544,0,102210,100726,140176.5,60802,82244.5,62511.5,126581,115414,116284,82022
73072,68977,105834,88325,153579,77676,104634,41897.5,95452,90954,52355,80182,66438.5,55274,32615,24106,62724,69011,39476,23159,36412,50964,47467,49802.5,39967,27059,14519,64108,100792,37387.5,37437,37056,46405.5,40202,50242.5,44323,47502,47549,50359,109146,119790,162286,117584.5,135602,146688,113576,97515,122197.5,72162
48256,95100,59409.5,11925,16700.5,76845,118372.5,34349.5,92706,82195,80054,17816.5,0,88029,43019,26663,37529,10039,59461,28327,88614,87259,76816,78513,105334,54907.5,72866.5,5517,0,86849.5,98436,64633,93067,95898,132412,107241,113197,121617,8951,174050,169279,201747.5,131793,23851,7434,164503.5,135627,144488.5,121934
74804,82897,63455,6440,11386,70849,143904.5,38687,95912,99751,44726,144306,111247,130532,63771,38447,36672,33235.5,82594.5,68068,95317,161207,89099.5,94651,152847,64334,94896,78467,142377,82484,119973.5,80157,100389,97123,148651,107781,107781,121004,116855,209726,226972,216271.5,179280,181440,193086.5,202470,182465,204490.5,179440
144211,135312,100867,7525,8551,153347.5,199529,90624.5,166130.5,137109,102542,190272,144028.5,116720,67276,42493,95779,29966.5,95055,112722,140088,165774,104424.5,109692,137634.5,53197,70613,30958.5,0,87142,121978,52277,110388,100473.5,137475,116981,118758,101214.5,34023,295862,289824,272551.5,243276,42902,7782,264886,261621,205066,181876
211868,172948,98852,13470.5,5808,236700,226678.5,100740,192446,160024,156283,159786.5,0,87607,116751,64364.5,160344,4726,184744,35369,291633,246404,121683,114546,114476,85268,82700,20288,0,118851,78482,38664,114615,114044,160614.5,100137.5,90818,111944,27890,274843,254555,232069.5,249183.5,51968.5,0,252276.5,184938.5,132280.5,185186
141680,108378,174702,155901,212129,117081,174354.5,58476.5,137269,132665,88407.5,148177,110055,131459,45523,34497,117601,55361,87116,86248,126232,167188,62053.5,67610,143059,45071,90054,38987,0,80682.5,115238.5,80952,81246,86148,148038.5,96529.5,107403,140341,176787,255827,250870,276124.5,243953.5,259874,292556,210738,211114,284075,212285
257886,164785,183415,24525,21365.5,152436,290219,88376.5,182624,142546,117252,212166.5,154195,147063,75789,42680.5,132894,84272.5,106066,92406,145873,167732.5,155296.5,155296.5,209228.5,115448,158907,78442.5,8021,161662,180373,117666,193418,165658,191483,174116,177874,194411.5,96868,356603,350344,352843,289319.5,111010.5,28857,316362,305315,320985,322149.5
89678,74080,77871,9351,13694,70985.5,130036.5,39799,172377,101112,54459,110798,1073,95762,47355,28682.5,52259,33266,57100,80316,86766,90342,53800.5,53800.5,98974,46286,55664.5,0,0,59561,86852,46931,74438,73851,91785,83705.5,90907.5,84538,0,142735,145419,166991,183765,223119.5,275373.5,144091,86469,80776.5,101866.5
123997,137642,123540,160242,133612,197165,179506,54657,154207,102902,85139,0,4446,4445.5,10560,4220.5,20986,24825,5707,5136,21855,46812,66074.5,63503,75172,41978,22445,74136,110893,59951,51463,2111,74005,78522,62231.5,64533.5,69004,70229,63008,194078,188646,197560,193972.5,225634,220363.5,194486.5,0,0,31523
35641,138420,106133.5,0,0,178603.5,190690.5,67994,122682.5,64130,43265.5,208595.5,132821.5,122853,31862,19356,94198,39199,97350.5,132603,144809,181650,110315,110315,200953.5,62762.5,87645.5,0,0,116483.5,213796,88373,127540.5,131055,204079,142026.5,150544,150639,7892.5,332663,344973,338445.5,277457,11167.5,3917,278333,200745,206076,252702
117208,91660,118855.5,134049,155077,104126,157313.5,55501.5,104721,109061,65657,128314.5,19409.5,136135,52775,32505,91796,93105,77988,81150,92627,101556,68479,64708,72901,42236,41923.5,103745,163259,72015.5,71714,13496,80132,64220,84737,80380,84038,87835,88722,203162,205875.5,216406,155185,212495,242998,191954,109816,90866.5,168508
173198,124702.5,158779,25108,19700.5,118789.5,186585.5,64854.5,172834.5,123659,49587.5,187456,144478,109780,38680,25367.5,111039,62545,96628.5,95025,131326,150998,97460.5,102553,159810,66885.5,130617,141929,172303,93671.5,140228,79437,119739.5,95885,170142,132373.5,140225,133121,205259,233483,245780,253584,245583,259997.5,286539,208278,251865,287501,257933
263424,187183.5,189689,31373,19357,240287,250183,116078,184568.5,144464,120912,215087,163663,168595,69074,58918,134488,79801,128470,146396,164456,203628,163194,165820,193881.5,109626,120566.5,64780,5477,150001,158994,104604,183994,167647,177288,163849,169444,185736,226584.5,384904.5,360210,349025.5,363229.5,382580,427667.5,340333.5,157920,194403,232386
139737,89746,98367,71558.5,78526.5,93041,119377.5,50141,93878,99263,69577,101765.5,80906,93374.5,33367,45422,69680,75181.5,120524,93239,155734.5,95398,74406,74406,92180,63291,108169,38597,95059,70997,70229,2797,90602.5,86911,67771,86243.5,89160,98415,0,150512,157929,181143,99144.5,0,0,146556,128957,124491,54900.5
227578,132790,145077,23653,18392,149824,217256.5,87388.5,134386,107519,65133.5,189072,172069.5,133552,31479,23071.5,56661,21866,88876,72648,128542,142025,144894,144894,256161.5,126349,168846,82556,0,134504,220557,80952,158708,154041,219905,160498.5,175464,191129,142579,312635,341144.5,325765,311584,58118.5,8434,331496,232239,120606,157581
137372,101995,133115,115800.5,124332,113434.5,159368.5,73927,109257,88170,71757,215989,182013,131611,39933,42970,184471,163313.5,117980,117186,138177.5,159150,104081,113266,147998,71054,117598,157530.5,194581,124023.5,122325.5,64168,141608,122883,154014,137286,142140,155569.5,174588,264492,271310,255600.5,249228,260927,318402,217361,195623,211416.5,230050
139936,83416,192924,168364,216459,106706.5,140804.5,52687,111888,85912,74287.5,141887.5,119843.5,89121,40703,32365,116214,144502,79540,59451,90340,91529,67837,73054,98410,45953,44784,48407,0,60359,89782,27390,92600,90396,82369,72778.5,76329,73362,76954,246951,226445,263652,251389,197209,235728,204935,1230.5,0,64648.5
111063,68605.5,108274.5,100991,93636,76544.5,105776.5,28693.5,75276.5,69033,32719.5,51622,12276,60149,25497,25825.5,78042,115774,50848,59311,71352,55328,61605,65285,78087.5,29540,49644,96332,128708,73418,62823,0,94415.5,91945,44206,75567,77451,57826.5,105316.5,129631,137344,190297,152311.5,138599.5,167413,155327,58106,18056,114553
215441,171459,159631.5,46301,66051.5,179311,231584,91431.5,124190,134142,127132,198075,133992,130696.5,71701,54006,159609.5,183987.5,159535,115942,188903,145330,128785,130590,173745.5,82151,154494,184597,208121,143332.5,117929.5,88166,158835,145394,124528,166541,166541,146360,212156.5,242406.5,233033,304968,265578,266211.5,269122.5,273155.5,198939,203513.5,330662
100474,94755,92909.5,21962,20579,74530,140724,17480.5,70079,102372,52935.5,91994.5,37952,70161,33187,33413.5,57579,50071.5,87519,77129,100391,133000,81804,78451,144414.5,66368,101946,43672,0,88217,120311,36155,116394,95627,132014,94211.5,115711,95749,170957,208891,196440,204951,218206,40275,8344.5,208788,129030,124510,166373
50625,35099,35213.5,0,0,38547,22568.5,31175,61549,51056,26417,0,0,0,0,0,0,0,0,0,0,0,22930.5,17693,0,5253,0,48902,42789,37570,0,10737,35602,21279,0,27749,22308,13655,0,2383,3714,1177,4871.5,3013,5637,1322.5,1084.5,14908.5,858
154215,114295,131593,29348,8313,124009.5,166733,50255,98659,115224,57573.5,133130,104167.5,110805,61944,36337.5,104326,86232,92493,95718,124529.5,137342,84547,93298,150302,86495,103815,33617,5988,116057,130197,67072,129502,110732,139001,138647,145336,131055,43710,219911,240123,229407,208524,59662.5,16900.5,208732,137866,187968,185390
119124,89245,94971,26680,3565.5,105301,133923.5,40801,97342,117113,63101.5,120438,101396.5,77987,44541,30479.5,76179,54432,68440,71153,82040,96210,74380,89960,114540,68855,95439,31352,6794,77932,108230.5,44596,107527.5,110134,118464,109115.5,116718,125144,138720,180720,168358,175145.5,167509,34936.5,4768.5,165819,69696.5,83068.5,89576
170910,123894,172534.5,39656,23594,146302.5,193737.5,60028.5,154328,134668,89782,201494,156170.5,141581,77704,44453,116915,91900,111473,99012,144349,166623,113468.5,117830,198007,72664,152162,159192,194638,114117,143792,79006,144793,135757.5,176988,145198.5,155110,150976,218198,261238,285160,282825,248722,177654.5,170803.5,254581,87803,103171,129217
173588,123265,168507,30921,25569,117695,197901.5,72492,148516,121927,89561.5,164039,137817,122198,76745,45742,56947,27061.5,102105,109829,161769,153291,108830.5,118668,206828,79307,196661,102750,20981,122992,192239,120248,175312,140884,186467,158405,158405,155085.5,86966,275274.5,301094.5,316678,241359.5,43797,3872.5,232893,64705,26684.5,158337.5
113001,69871,135874.5,167782,166653,88406.5,166476.5,40576.5,83843.5,85766,39289,0,0,68418,28014,17668,72197,72944,41646.5,41167,15624,49308,56946.5,60637,74096.5,26439,31470,89766,149429,67209,55623,13933,76820.5,53551,64829,64702,64557,73781.5,85333,207429.5,212656.5,223097,189545.5,210453,243725,179376,20390.5,5892,78831
139753,79161.5,56223,153930,63170,150236,165163.5,55937.5,103685,105529,46723,0,0,8235.5,2558,2874,0,0,2595,0,9641,28630.5,114430,114430,139076,118394,115397,163888,133219,127370,153594,11917,154184,166114,233760,123774,112571,168217.5,85639,291773,222739.5,203138,294922.5,285509,241042.5,240173,134203,221215,221333
220469,135435,87806,23833,16013.5,175921,203684.5,103852,130968,130167,94368,180992,144221.5,143615,58747,32051.5,64960,67528,104509,103903,151375,164481.5,96732,85233,110468,53148,6087.5,19986.5,0,82243.5,80309,0,86596,89934,95676,129456,115095,128467,0,282560,271017,271114.5,265445,24544.5,8843.5,249932,116336,328104.5,146765
116097,106000,91985.5,14832,15988,116501.5,216713,41496,148044,121154,74289,166530,115886.5,102881,52835,35131,108873,89868,93138,91493,123188,130673,89962,96725,150098.5,75098,125094,84097,32138,100538,115676,48608,124012,119969,145713,140767.5,145869,155920,90317,255708,269535,281963.5,283262,293862,308065,247936,43360.5,48225.5,91405.5
241460,170681,192735.5,43670,25851.5,207337.5,235992.5,109018,144398,147699,111125,212217.5,138442.5,131144,64863,43757.5,52681,36744,120953,118275,150414,187761.5,98826,106396,163049,61244,88900,96583,0,100351,152564,34727,124012,114748,194497,145792,145792,149608,209653,252962.5,256160,256452,251395,30480,9154,251213,204308,376613,245879
84424,59993.5,75816.5,112808,84410,76583,92564,29976,69716,74240,53245,33941.5,25513.5,49545,19839,23227,19039,14362,19732.5,18971,22044.5,33857,47273,47342,60040,42261,35243,76238,91423,42284,56959,20372,68641.5,49478.5,54303,49183,50460,51750,64732,144322,144004,118826,116632.5,121272,138088.5,116545,29970,16657.5,56335
194252,125817,126818,26373.5,15970,186218,240428.5,112758,155602,112985,59389.5,290399.5,218178.5,139319,23902,18983.5,125144,4059,121076,65831,167407,218207,154023.5,171675,216136.5,128051,156886,214795,318538,140005.5,173322,110483,181479,115535.5,206411,166811,165404,186351,215084.5,263037,298653.5,224629,266736.5,302282,253946,259902,52966,36688,134905
91423,108243,91825.5,20462,19013.5,114960.5,187741,65773.5,141105,106048,97898.5,183363,134273.5,108623,48312,22948.5,69075.5,64255.5,116461,91702,111887,127652,100745.5,116069,175828,83140,120525,58299,8586,112840,143291,57667,143099,115943,163554,150002.5,156160,150063,208476,264143,270544,272030,259244,273466,273264,247605,144931.5,262998,179033.5
230620,150574.5,176095.5,21823.5,22592,160957,203905.5,91811.5,144356,130470,63615,218731.5,226071.5,135635,47854,31961.5,121076.5,108484.5,118665,100244,110577,119670,145498,145498,188143.5,124934,130528,14062,0,120512,170859,94178,154204,166683,182233,148324,157672,156874,92321,348254,353586,362964,305307.5,148283,46405,305223,255681,230275,275297
162567,93866,185947.5,239968,225021,169181,142680,59647.5,117575,75284,47112.5,0,0,58738,7834,10845,28372,7291,29402,10004,85940,113968.5,60131,59283,70955.5,34305,34785,79092,81440,77070.5,60595,0,69743.5,85038.5,74076,65963.5,62652,65685,53970,161344,170088,184715,167352.5,156858.5,227015.5,139188,120569,70808.5,114113
51269,66956,69631,88593,81354,63584,130634,29231.5,59033,66323,33269,46384.5,46033.5,85392,20405,20309.5,72053,63649.5,49330,50082,71074,84526,97859.5,94357,115497,59007,83780,149506,181790,85336,106616,66375,105314,97596.5,118062,83584,86249.5,102379.5,116162,182082,183371,175214,186762.5,197428.5,213900,186072,96239,139665,130253
263528,179827,151500.5,25920,22454.5,227591,261326.5,134943,153656,164505,126980.5,267730,187084.5,173636,75013,54395,59756,37252,143754,125149,177140,195869,143648.5,151279,231453,149900,181903,138222,13834,142931,190721.5,47155,190023,186729,234216,180756,193221,194328,155944,390046,408825,383030,346421,44012,5588,339915,29594,498191.5,132611
138263,90178.5,158582,131219,176337,81291.5,182864.5,48235.5,84754,74486,46906.5,107255,121019,40907.5,0,1942.5,82378,98697,20795,58691,46413,68251,89516,93884,158681,68158,92311,147877,173112,93933.5,129763,22251,121823.5,126249,150328,96840,96840,128529,143290,320349,329330,328950,298595.5,312877.5,363664,282570,25301.5,1420.5,108563
197290,131397.5,153605.5,24718,17451,156755,224238,76012,157168.5,122497,96654,217952,191311,131901,57644,41451.5,52752,23417,108840.5,100698,139096,156236,159855,158777,217294.5,119077,159817,76072,5637,153819,202620.5,99824,188077,145346,201740,163525,166892,187330,73315,317196,309694,341182,310429.5,43299,10008,299620,310530,300689.5,321820
155571,106913.5,98602,24495.5,24003,151708,173398.5,59331,112931,108627,89434.5,153494,104138,125795.5,42076,27598,184032,154288,91711.5,116351,134376,167242,95639,96166,125736,66494.5,75503,110145,40408,89117.5,103827,52550,111102,90059,108032,102359.5,110177,103461,121734,268957,289983,254810,276385,259868,321070,247112,131586.5,84271,195808
41638,53199.5,48259,37648,34623,37348,68241,14477,52740,52078,29396,26292.5,10186.5,60730,21064,27287,39569,25755,44841,48131,100793,53864,73439,74512,84144.5,54799,89731.5,37804.5,0,77769.5,62247,46722,82794,83880,65781,97727,105926,54241.5,56907,91561,104448,114436,84342.5,20742,0,103583.5,83448,102415,57570
150819,97410.5,138553,41794,36240.5,104065,159121,43184,86038,93224,55158,121933.5,104492.5,93097,40142,20258,76927.5,86033.5,101121,85678,191742,95593,107923,110613,137602,86347,118566,54726,3999,108957.5,126699,77404,148397,131145,107358.5,124929,124929,112972,33491,162123.5,181150.5,211422,238712,227920,204860.5,238483,220556,158288.5,231910
105322,122848.5,136532.5,0,6822,122903.5,145897,46022,130875,91621,93156,157805,103316,99222,65997,50997.5,83880,50993.5,93489,115315,190981,129709,100685,100685,157775.5,62957,126414,58648.5,0,114352,155358.5,19953,127004,130183,138091,131019,131019,129749,89557,233350,261221,262887,266057,137891.5,43321,225802,196663,226960.5,224935
88146,83790.5,134818,126350,179746.5,81902,139898.5,47096.5,117355,85708,56099,65842.5,11267.5,87493,45780,16864,39419,33022.5,63876,48525,64886,76361,68303,71218,108217.5,33837,42684,41699,0,64640,92826,13247,105285,75336,118599,96584,96584,109211,137976,238782,233963,223022,227922.5,292158,297500,210855,142972,130599,171591.5
165345,140429.5,135041.5,36588,21838,150203,192342.5,76669,120736,121572,107636,170789,129094,109966.5,60426,31408,114781,108948,97637,71816,109681,107506,118938.5,115710,155853,83718,138020,169398.5,221300,99410.5,134564,75019,139255,124638,132982,141380.5,149560.5,135851,170060,276433,255919,251778,266508,283996.5,306736.5,258536,207390,174197,199936
140996,100256,152229.5,166640,176730,119678,134751.5,66281,128199,128093,83987,182717,166110,106852,46524,31269,137567,123426,51092,94571,98783,111383,68240,71194,91286.5,43109,41621,84562,0,67244.5,97066,29147,83419,77131,90282,88988,90158,81926,108040,152463,160581,172025.5,178147,160139.5,174576.5,147053,0,0,43233.5
137198,100357,139571.5,144082,159368,115051.5,156648,63017.5,141962,121361,76752.5,141256,121700.5,102516,37558,33096,122143,126931.5,50311,61013,59999,84034,80761.5,73924,91721,40803,42789,91134,3284,55804.5,82886,0,89871.5,78314,81308,73864.5,76316,82632.5,111374,208314,231082,187228,211575.5,233536.5,287732.5,167103.5,0,0,64340
0,201505,53348,0,0,26879,332873,39009,68618,117225,5418,288525,157853,133309,42503,53757,152624,105589.5,195376.5,165235,173646,232809,230326,230326,326722,162781.5,237001.5,179886,9134,263281.5,288267,142546,256324.5,261371,342031.5,225777,232528,241953,387072,434603,449353,481863,501081,113736.5,49103.5,466243,308659,218319,241201
162588,175801,170816,30238,21988.5,211479,235981,89082,197035.5,163158,119189,0,0,61032,19961,11625,0,7946.5,54241,26822,35123,153111,127154,117589,109153,81408,73901.5,48823,0,103672,108012,15562,135900,105672,143699,132583,129741,116352,26221,278126.5,306698,312314,261139.5,131176,43315.5,277993,231582,235412,262932.5
330621,224714,179789,23426,34537.5,291813,335135.5,166855,231442,213679,144694,367369,251717.5,271256,82085,60522,230536.5,205546.5,204871,212919,205939,240255.5,166739.5,177589,280696,107427.5,242171,61899,0,166216,232607,117359,216226,181389,280087,186209,206441,199081,71366,483647,481118,463835,437130.5,434496,459370,412581,0,140046.5,154315
37299,49514,93360,105968,144144,93491.5,116171.5,28886,70093,54629,13550.5,0,0,50598,30219,30737.5,15667,26128,98643,82851,60024,134379,54955,62317,77638,16265,27496,308,0,40137,79894,3852,76340,45454,106947,52452,52452,44685,94578,159713,148454,128687,85509,43023.5,77664,147887,110542,84558.5,178572
0,44891.5,5623,0,4651,3416,159188,10444,28027,124706,12243,0,0,34270,7322,9930,0,0,24523,11965,11818,34695.5,82366,83983,142274,48421,76002,132122.5,153187,78973,120911,11754,113466.5,72485,158897.5,78541,86083,85822,0,228287,255809.5,277943.5,235631,229591,262678.5,238145,0,0,68940
76695,38979,82731,75821,67753,56020,174368,31920,47847,43176,20416,179135,135369.5,96915,54897,48478.5,121586,87327.5,98077,0,160813.5,154281,94238.5,109204,194711.5,116018,142167,115830,126666,103435.5,168124,99502,144750,103077,165371,87434.5,87434.5,73672,258135,329355,298686,320267,296641,349480,370942.5,303422,282870,341864,346927
165483,193696.5,94242.5,0,8646,156382,304400.5,76347,222591,92326,148943,249550.5,195882,216985,110493,95203.5,132634,121667.5,204293,177046,189763,165947,198115.5,207349,319811,187485,226263,178445,19213,221876,269729,131673,224757.5,265838,311007.5,249597.5,270091,279502,258440,422447,392038,431541.5,417281,87487,81171,431135,427100,462343.5,448954.5
169773,129511,149532,34786,18037.5,188330,167194,106501,146337,131546,108961,225007.5,175132,133060,53032,53102,206697,231531,124745,105299,232994,176753,74669,84619,83485,25082,65982,113685,61916,80346,89918,8345,100408.5,101401,76477,101348,101348,98246.5,116666.5,194535,214801,246387,205425,241395.5,297264,167194,73295,16809.5,91911
49764,46820,14483,77098,85525,50544,82089,31188.5,56035,55898,29406.5,58966,68337.5,42702,15195,13029,68468,85646.5,26838,24619,43471.5,58407,33942,34386,57789,10354,22112.5,94542,150627,38166.5,57711.5,0,54984.5,48421,48447,35551,39800,52871,76335,89819,109423,132830,109368.5,131694.5,147429.5,110470,38555,7711,77089
